,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2019-01-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594
2019-01-28 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112
2019-01-28 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386
2019-01-28 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713
2019-01-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667
2019-01-28 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667,19.712539164192915
2019-01-28 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667,19.712539164192915,22.09700326297911
2019-01-28 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667,19.712539164192915,22.09700326297911,24.156015179738738
2019-01-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667,19.712539164192915,22.09700326297911,24.156015179738738,25.903015887216405
2019-01-28 06:15:00,0.0,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667,19.712539164192915,22.09700326297911,24.156015179738738,25.903015887216405,27.358159461826062
2019-01-28 06:30:00,0.0,0.0,0.0,0.0,2.0127780889224356,4.415144200362594,7.474887739094112,10.784946869362386,13.996818881156713,16.996950271181667,19.712539164192915,22.09700326297911,24.156015179738738,25.903015887216405,27.358159461826062,28.540439556691005
